#query	seed_ortholog	evalue	score	eggNOG_OGs	max_annot_lvl	COG_category	Description	Preferred_name	GOs	EC	KEGG_ko	KEGG_Pathway	KEGG_Module	KEGG_Reaction	KEGG_rclass	BRITE	KEGG_TC	CAZy	BiGG_Reaction	PFAMs
NV2.18358	45351.EDO37098	9.28e-25	104.0	KOG2177@1|root,KOG2177@2759|Eukaryota	2759|Eukaryota	O	zinc ion binding	-	-	-	ko:K11997	-	-	-	-	ko00000,ko04121	-	-	-	NHL
NV2.18362	45351.EDO37118	1.71e-187	524.0	KOG3656@1|root,KOG3656@2759|Eukaryota,39WBC@33154|Opisthokonta	33154|Opisthokonta	T	Adrenergic receptor	ADRB3	GO:0001659,GO:0001664,GO:0001932,GO:0001934,GO:0001993,GO:0002021,GO:0002024,GO:0002025,GO:0003008,GO:0003013,GO:0003018,GO:0003044,GO:0003073,GO:0003085,GO:0003674,GO:0004888,GO:0004930,GO:0004935,GO:0004939,GO:0005102,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005886,GO:0005887,GO:0005975,GO:0006091,GO:0006112,GO:0006950,GO:0007154,GO:0007165,GO:0007186,GO:0007187,GO:0007188,GO:0007189,GO:0007190,GO:0007267,GO:0007568,GO:0007610,GO:0007631,GO:0008015,GO:0008150,GO:0008152,GO:0008217,GO:0008227,GO:0009266,GO:0009409,GO:0009605,GO:0009628,GO:0009893,GO:0009966,GO:0009967,GO:0009987,GO:0009991,GO:0010562,GO:0010604,GO:0010646,GO:0010647,GO:0015052,GO:0015980,GO:0016020,GO:0016021,GO:0019220,GO:0019222,GO:0019932,GO:0019933,GO:0019935,GO:0023051,GO:0023052,GO:0023056,GO:0030154,GO:0031224,GO:0031226,GO:0031323,GO:0031325,GO:0031399,GO:0031401,GO:0031649,GO:0031667,GO:0031690,GO:0031699,GO:0032268,GO:0032270,GO:0032501,GO:0032502,GO:0032991,GO:0035150,GO:0035296,GO:0035556,GO:0038023,GO:0040008,GO:0040014,GO:0040015,GO:0042221,GO:0042311,GO:0042325,GO:0042327,GO:0042592,GO:0042755,GO:0042802,GO:0042803,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043235,GO:0043408,GO:0043410,GO:0044237,GO:0044238,GO:0044424,GO:0044425,GO:0044459,GO:0044464,GO:0045444,GO:0045776,GO:0045926,GO:0045937,GO:0046677,GO:0046983,GO:0048518,GO:0048519,GO:0048522,GO:0048583,GO:0048584,GO:0048638,GO:0048640,GO:0048869,GO:0048871,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050873,GO:0050880,GO:0050896,GO:0051093,GO:0051171,GO:0051173,GO:0051174,GO:0051239,GO:0051241,GO:0051246,GO:0051247,GO:0051379,GO:0051380,GO:0051716,GO:0055114,GO:0060089,GO:0060255,GO:0065007,GO:0065008,GO:0065009,GO:0071704,GO:0071875,GO:0071880,GO:0071944,GO:0080090,GO:0090066,GO:0097159,GO:0097746,GO:0097755,GO:1901338,GO:1902531,GO:1902533,GO:1990845	-	ko:K04141,ko:K04143	ko04020,ko04022,ko04024,ko04080,ko04261,ko04540,ko04714,ko04923,ko04924,ko04970,ko05414,map04020,map04022,map04024,map04080,map04261,map04540,map04714,map04923,map04924,map04970,map05414	-	-	-	ko00000,ko00001,ko04030	-	-	-	7tm_1
NV2.18364	45351.EDO37119	7.93e-59	184.0	COG0088@1|root,KOG1753@2759|Eukaryota,3A1V3@33154|Opisthokonta,3BPYI@33208|Metazoa	33208|Metazoa	J	Belongs to the universal ribosomal protein uS9 family	RPS16	-	-	ko:K02960	ko03010,map03010	M00177	-	-	br01610,ko00000,ko00001,ko00002,ko03011	-	-	-	Ribosomal_S9
NV2.18367	45351.EDO37120	4.54e-199	551.0	COG4870@1|root,KOG1543@2759|Eukaryota,38FXY@33154|Opisthokonta,3BJJC@33208|Metazoa	33208|Metazoa	O	Belongs to the peptidase C1 family	-	GO:0000003,GO:0002119,GO:0002164,GO:0003006,GO:0005575,GO:0005576,GO:0007275,GO:0007548,GO:0008150,GO:0008406,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009886,GO:0009887,GO:0010171,GO:0018996,GO:0022404,GO:0022414,GO:0031012,GO:0032501,GO:0032502,GO:0035262,GO:0040025,GO:0040032,GO:0042303,GO:0042395,GO:0044421,GO:0045137,GO:0048513,GO:0048569,GO:0048608,GO:0048731,GO:0048856,GO:0060102,GO:0061458,GO:0062023	3.4.18.1	ko:K08568	ko04142,ko04210,map04142,map04210	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_C1
NV2.18369	45351.EDO37121	2.69e-196	544.0	COG4870@1|root,KOG1543@2759|Eukaryota,38FXY@33154|Opisthokonta,3BJJC@33208|Metazoa	33208|Metazoa	O	Belongs to the peptidase C1 family	-	GO:0000003,GO:0002119,GO:0002164,GO:0003006,GO:0005575,GO:0005576,GO:0007275,GO:0007548,GO:0008150,GO:0008406,GO:0009653,GO:0009790,GO:0009791,GO:0009792,GO:0009886,GO:0009887,GO:0010171,GO:0018996,GO:0022404,GO:0022414,GO:0031012,GO:0032501,GO:0032502,GO:0035262,GO:0040025,GO:0040032,GO:0042303,GO:0042395,GO:0044421,GO:0045137,GO:0048513,GO:0048569,GO:0048608,GO:0048731,GO:0048856,GO:0060102,GO:0061458,GO:0062023	3.4.18.1	ko:K08568	ko04142,ko04210,map04142,map04210	-	-	-	ko00000,ko00001,ko01000,ko01002	-	-	-	Peptidase_C1
NV2.18370	7668.SPU_025781-tr	7.59e-50	197.0	COG0385@1|root,KOG2718@2759|Eukaryota	7668.SPU_025781-tr|-	J	bile acid:sodium symporter activity	-	-	-	-	-	-	-	-	-	-	-	-	-
NV2.18371	45351.EDO37100	1.55e-33	120.0	KOG0489@1|root,KOG0489@2759|Eukaryota	2759|Eukaryota	K	sequence-specific DNA binding	zen	GO:0000981,GO:0001654,GO:0001703,GO:0003002,GO:0003674,GO:0003676,GO:0003677,GO:0003700,GO:0003705,GO:0005488,GO:0006355,GO:0006357,GO:0007275,GO:0007369,GO:0007378,GO:0007389,GO:0007423,GO:0008150,GO:0009653,GO:0009790,GO:0009798,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009950,GO:0009953,GO:0010004,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010605,GO:0010628,GO:0010629,GO:0019219,GO:0019222,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0032501,GO:0032502,GO:0043565,GO:0045893,GO:0045935,GO:0045944,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048598,GO:0048646,GO:0048731,GO:0048749,GO:0048856,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0060255,GO:0065007,GO:0080090,GO:0097159,GO:0140110,GO:1901363,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K09311	-	-	-	-	ko00000,ko03000	-	-	-	Homeobox
NV2.18373	45351.EDO37122	3.53e-120	347.0	KOG2660@1|root,KOG2660@2759|Eukaryota,38CUS@33154|Opisthokonta,3BF3P@33208|Metazoa	33208|Metazoa	O	Polycomb group ring finger	PCGF5	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005813,GO:0005815,GO:0005856,GO:0006139,GO:0006325,GO:0006349,GO:0006355,GO:0006357,GO:0006464,GO:0006513,GO:0006725,GO:0006807,GO:0006996,GO:0007549,GO:0008150,GO:0008152,GO:0009048,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010390,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0015630,GO:0016043,GO:0016567,GO:0016569,GO:0016570,GO:0016574,GO:0019219,GO:0019222,GO:0019538,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031519,GO:0031974,GO:0031981,GO:0032446,GO:0032991,GO:0033522,GO:0034641,GO:0035518,GO:0036211,GO:0036353,GO:0040029,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044446,GO:0044464,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051276,GO:0060255,GO:0060819,GO:0065007,GO:0070013,GO:0070647,GO:0071514,GO:0071704,GO:0071840,GO:0080090,GO:1901360,GO:1901564,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K11489	ko04550,map04550	-	-	-	ko00000,ko00001,ko03036	-	-	-	RAWUL,zf-C3HC4_2
NV2.18374	8010.XP_010865980.1	9.48e-84	257.0	KOG2660@1|root,KOG2660@2759|Eukaryota,38CUS@33154|Opisthokonta,3BF3P@33208|Metazoa,3CSZV@33213|Bilateria,47ZV7@7711|Chordata,49316@7742|Vertebrata,4A0NU@7898|Actinopterygii	33208|Metazoa	K	Polycomb group ring finger	PCGF5	GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005730,GO:0005813,GO:0005815,GO:0005856,GO:0006139,GO:0006325,GO:0006349,GO:0006355,GO:0006357,GO:0006464,GO:0006513,GO:0006725,GO:0006807,GO:0006996,GO:0007549,GO:0008150,GO:0008152,GO:0009048,GO:0009889,GO:0009891,GO:0009893,GO:0009987,GO:0010390,GO:0010468,GO:0010556,GO:0010557,GO:0010604,GO:0010628,GO:0015630,GO:0016043,GO:0016567,GO:0016569,GO:0016570,GO:0016574,GO:0019219,GO:0019222,GO:0019538,GO:0031323,GO:0031325,GO:0031326,GO:0031328,GO:0031519,GO:0031974,GO:0031981,GO:0032446,GO:0032991,GO:0033522,GO:0034641,GO:0035518,GO:0036211,GO:0036353,GO:0040029,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044430,GO:0044446,GO:0044464,GO:0045893,GO:0045935,GO:0045944,GO:0046483,GO:0048518,GO:0048522,GO:0050789,GO:0050794,GO:0051171,GO:0051173,GO:0051252,GO:0051254,GO:0051276,GO:0060255,GO:0060819,GO:0065007,GO:0070013,GO:0070647,GO:0071514,GO:0071704,GO:0071840,GO:0080090,GO:1901360,GO:1901564,GO:1902680,GO:1903506,GO:1903508,GO:2000112,GO:2001141	-	ko:K11489	ko04550,map04550	-	-	-	ko00000,ko00001,ko03036	-	-	-	RAWUL,zf-C3HC4_2
NV2.18376	45351.EDO37101	4.29e-168	470.0	KOG2660@1|root,KOG2660@2759|Eukaryota,38YEB@33154|Opisthokonta,3BCH0@33208|Metazoa	33208|Metazoa	O	Polycomb group ring finger	PCGF3	GO:0000003,GO:0001558,GO:0003006,GO:0003674,GO:0005488,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0005730,GO:0006139,GO:0006325,GO:0006349,GO:0006464,GO:0006513,GO:0006725,GO:0006807,GO:0006996,GO:0007275,GO:0007399,GO:0007548,GO:0007549,GO:0008150,GO:0008152,GO:0008270,GO:0008361,GO:0009048,GO:0009653,GO:0009987,GO:0010390,GO:0010468,GO:0010769,GO:0010975,GO:0016043,GO:0016567,GO:0016569,GO:0016570,GO:0016574,GO:0019222,GO:0019538,GO:0022008,GO:0022414,GO:0022603,GO:0022604,GO:0030154,GO:0030334,GO:0030516,GO:0031344,GO:0031519,GO:0031974,GO:0031981,GO:0032101,GO:0032446,GO:0032501,GO:0032502,GO:0032535,GO:0032879,GO:0032991,GO:0033522,GO:0034641,GO:0035518,GO:0036211,GO:0036353,GO:0040008,GO:0040012,GO:0040027,GO:0040028,GO:0040029,GO:0043167,GO:0043169,GO:0043170,GO:0043226,GO:0043227,GO:0043228,GO:0043229,GO:0043231,GO:0043232,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0045138,GO:0045595,GO:0045664,GO:0046483,GO:0046661,GO:0046662,GO:0046872,GO:0046914,GO:0048519,GO:0048580,GO:0048581,GO:0048583,GO:0048638,GO:0048699,GO:0048731,GO:0048841,GO:0048856,GO:0048869,GO:0050767,GO:0050770,GO:0050789,GO:0050793,GO:0050794,GO:0050795,GO:0050920,GO:0051093,GO:0051128,GO:0051239,GO:0051241,GO:0051270,GO:0051276,GO:0051960,GO:0060255,GO:0060284,GO:0060819,GO:0061062,GO:0061064,GO:0061387,GO:0065007,GO:0065008,GO:0070013,GO:0070647,GO:0071514,GO:0071704,GO:0071840,GO:0090066,GO:0090598,GO:0120035,GO:1901360,GO:1901564,GO:1902667,GO:2000026,GO:2000145,GO:2000241	-	ko:K11488,ko:K14404	ko03015,ko04550,ko05164,map03015,map04550,map05164	-	-	-	ko00000,ko00001,ko03019,ko03021,ko03036	-	-	-	RAWUL,zf-C3HC4_2
NV2.18377	45351.EDO37126	9.3e-142	403.0	KOG2660@1|root,KOG2660@2759|Eukaryota,38CAE@33154|Opisthokonta,3BBNA@33208|Metazoa	33208|Metazoa	O	Polycomb group ring finger	PCGF1	GO:0003674,GO:0005488,GO:0005515,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005654,GO:0006325,GO:0006355,GO:0006464,GO:0006513,GO:0006807,GO:0006996,GO:0007568,GO:0008022,GO:0008150,GO:0008152,GO:0009889,GO:0009987,GO:0010390,GO:0010468,GO:0010556,GO:0016043,GO:0016567,GO:0016569,GO:0016570,GO:0016574,GO:0019219,GO:0019222,GO:0019538,GO:0031323,GO:0031326,GO:0031519,GO:0031974,GO:0031981,GO:0032446,GO:0032502,GO:0032991,GO:0033522,GO:0035518,GO:0036211,GO:0036353,GO:0040007,GO:0043170,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043412,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044422,GO:0044424,GO:0044428,GO:0044446,GO:0044464,GO:0048589,GO:0050789,GO:0050794,GO:0051171,GO:0051252,GO:0051276,GO:0060255,GO:0065007,GO:0070013,GO:0070647,GO:0071704,GO:0071840,GO:0080090,GO:1901564,GO:1903506,GO:2000112,GO:2001141	-	ko:K11487	ko04550,map04550	-	-	-	ko00000,ko00001,ko03036	-	-	-	RAWUL,zf-C3HC4_2
NV2.18378	45351.EDO37102	0.0	4501.0	COG0515@1|root,COG4886@1|root,KOG0192@2759|Eukaryota,KOG0619@2759|Eukaryota,38CNK@33154|Opisthokonta,3BD5Q@33208|Metazoa	33208|Metazoa	T	leucine-rich repeat serine threonine-protein kinase	LRRK2	GO:0000149,GO:0000165,GO:0000166,GO:0000186,GO:0000187,GO:0000323,GO:0000902,GO:0001505,GO:0001655,GO:0001817,GO:0001819,GO:0001822,GO:0001882,GO:0001883,GO:0001932,GO:0001933,GO:0001934,GO:0002682,GO:0002684,GO:0002694,GO:0002696,GO:0002791,GO:0002793,GO:0003008,GO:0003254,GO:0003674,GO:0003779,GO:0003824,GO:0003924,GO:0004672,GO:0004674,GO:0004708,GO:0004712,GO:0004857,GO:0005096,GO:0005198,GO:0005488,GO:0005515,GO:0005525,GO:0005575,GO:0005622,GO:0005623,GO:0005634,GO:0005737,GO:0005739,GO:0005740,GO:0005741,GO:0005743,GO:0005759,GO:0005764,GO:0005767,GO:0005768,GO:0005770,GO:0005771,GO:0005773,GO:0005776,GO:0005783,GO:0005794,GO:0005798,GO:0005802,GO:0005829,GO:0005886,GO:0005901,GO:0005902,GO:0006139,GO:0006163,GO:0006464,GO:0006468,GO:0006725,GO:0006753,GO:0006793,GO:0006796,GO:0006807,GO:0006810,GO:0006873,GO:0006885,GO:0006897,GO:0006928,GO:0006950,GO:0006979,GO:0006996,GO:0007005,GO:0007030,GO:0007033,GO:0007040,GO:0007154,GO:0007165,GO:0007166,GO:0007267,GO:0007268,GO:0007275,GO:0007399,GO:0007417,GO:0007420,GO:0007528,GO:0007568,GO:0007610,GO:0007626,GO:0008017,GO:0008021,GO:0008047,GO:0008092,GO:0008104,GO:0008150,GO:0008152,GO:0008219,GO:0008277,GO:0008340,GO:0009116,GO:0009117,GO:0009119,GO:0009141,GO:0009144,GO:0009150,GO:0009199,GO:0009205,GO:0009259,GO:0009267,GO:0009605,GO:0009653,GO:0009719,GO:0009887,GO:0009889,GO:0009891,GO:0009892,GO:0009893,GO:0009894,GO:0009895,GO:0009896,GO:0009966,GO:0009967,GO:0009968,GO:0009987,GO:0009991,GO:0010033,GO:0010035,GO:0010038,GO:0010042,GO:0010243,GO:0010256,GO:0010259,GO:0010468,GO:0010506,GO:0010507,GO:0010508,GO:0010556,GO:0010557,GO:0010562,GO:0010563,GO:0010604,GO:0010605,GO:0010629,GO:0010638,GO:0010639,GO:0010646,GO:0010647,GO:0010648,GO:0010721,GO:0010738,GO:0010769,GO:0010821,GO:0010823,GO:0010941,GO:0010942,GO:0010955,GO:0010975,GO:0010977,GO:0012505,GO:0014041,GO:0014070,GO:0015631,GO:0016020,GO:0016043,GO:0016055,GO:0016192,GO:0016234,GO:0016241,GO:0016242,GO:0016301,GO:0016310,GO:0016462,GO:0016477,GO:0016740,GO:0016772,GO:0016773,GO:0016787,GO:0016817,GO:0016818,GO:0017016,GO:0017048,GO:0017075,GO:0017076,GO:0017111,GO:0017157,GO:0017158,GO:0018105,GO:0018107,GO:0018193,GO:0018209,GO:0018210,GO:0019001,GO:0019220,GO:0019222,GO:0019538,GO:0019637,GO:0019693,GO:0019722,GO:0019725,GO:0019866,GO:0019867,GO:0019899,GO:0019905,GO:0019932,GO:0021537,GO:0021772,GO:0021885,GO:0021988,GO:0022008,GO:0022028,GO:0022029,GO:0022603,GO:0022604,GO:0022607,GO:0023014,GO:0023051,GO:0023052,GO:0023056,GO:0023057,GO:0030003,GO:0030004,GO:0030030,GO:0030100,GO:0030111,GO:0030133,GO:0030154,GO:0030159,GO:0030162,GO:0030177,GO:0030182,GO:0030234,GO:0030276,GO:0030424,GO:0030425,GO:0030426,GO:0030427,GO:0030641,GO:0030695,GO:0030900,GO:0031056,GO:0031058,GO:0031063,GO:0031065,GO:0031090,GO:0031175,GO:0031267,GO:0031323,GO:0031324,GO:0031325,GO:0031329,GO:0031330,GO:0031331,GO:0031344,GO:0031345,GO:0031396,GO:0031398,GO:0031399,GO:0031400,GO:0031401,GO:0031410,GO:0031644,GO:0031645,GO:0031667,GO:0031668,GO:0031669,GO:0031966,GO:0031967,GO:0031968,GO:0031974,GO:0031975,GO:0031982,GO:0031984,GO:0032091,GO:0032092,GO:0032147,GO:0032268,GO:0032269,GO:0032270,GO:0032386,GO:0032387,GO:0032388,GO:0032434,GO:0032436,GO:0032473,GO:0032501,GO:0032502,GO:0032549,GO:0032550,GO:0032553,GO:0032555,GO:0032561,GO:0032680,GO:0032760,GO:0032838,GO:0032839,GO:0032879,GO:0032880,GO:0032947,GO:0032989,GO:0032990,GO:0032991,GO:0033036,GO:0033043,GO:0033044,GO:0033157,GO:0033158,GO:0033160,GO:0033267,GO:0033365,GO:0033554,GO:0033674,GO:0034211,GO:0034260,GO:0034599,GO:0034613,GO:0034641,GO:0035556,GO:0035564,GO:0035639,GO:0035640,GO:0035641,GO:0035690,GO:0035751,GO:0036094,GO:0036211,GO:0036465,GO:0036477,GO:0036479,GO:0039706,GO:0040011,GO:0040012,GO:0042127,GO:0042176,GO:0042221,GO:0042278,GO:0042306,GO:0042307,GO:0042325,GO:0042326,GO:0042327,GO:0042391,GO:0042493,GO:0042592,GO:0042594,GO:0042802,GO:0042803,GO:0042981,GO:0042995,GO:0043005,GO:0043025,GO:0043030,GO:0043032,GO:0043066,GO:0043067,GO:0043068,GO:0043069,GO:0043085,GO:0043086,GO:0043087,GO:0043167,GO:0043168,GO:0043170,GO:0043195,GO:0043204,GO:0043226,GO:0043227,GO:0043229,GO:0043231,GO:0043233,GO:0043393,GO:0043405,GO:0043406,GO:0043408,GO:0043410,GO:0043412,GO:0043547,GO:0043549,GO:0043679,GO:0043933,GO:0044057,GO:0044085,GO:0044087,GO:0044088,GO:0044092,GO:0044093,GO:0044237,GO:0044238,GO:0044260,GO:0044267,GO:0044281,GO:0044297,GO:0044306,GO:0044325,GO:0044422,GO:0044424,GO:0044425,GO:0044429,GO:0044431,GO:0044433,GO:0044440,GO:0044444,GO:0044446,GO:0044455,GO:0044456,GO:0044459,GO:0044463,GO:0044464,GO:0044753,GO:0044754,GO:0044853,GO:0044877,GO:0045121,GO:0045202,GO:0045595,GO:0045596,GO:0045664,GO:0045665,GO:0045732,GO:0045745,GO:0045807,GO:0045859,GO:0045860,GO:0045861,GO:0045862,GO:0045936,GO:0045937,GO:0046039,GO:0046128,GO:0046483,GO:0046777,GO:0046822,GO:0046824,GO:0046928,GO:0046983,GO:0048311,GO:0048312,GO:0048468,GO:0048513,GO:0048518,GO:0048519,GO:0048522,GO:0048523,GO:0048583,GO:0048584,GO:0048585,GO:0048666,GO:0048699,GO:0048731,GO:0048812,GO:0048814,GO:0048856,GO:0048858,GO:0048869,GO:0048870,GO:0048878,GO:0050707,GO:0050708,GO:0050714,GO:0050715,GO:0050767,GO:0050768,GO:0050773,GO:0050789,GO:0050790,GO:0050793,GO:0050794,GO:0050801,GO:0050803,GO:0050804,GO:0050805,GO:0050807,GO:0050808,GO:0050848,GO:0050865,GO:0050867,GO:0050877,GO:0050896,GO:0051018,GO:0051020,GO:0051046,GO:0051047,GO:0051049,GO:0051050,GO:0051051,GO:0051093,GO:0051098,GO:0051099,GO:0051100,GO:0051128,GO:0051129,GO:0051130,GO:0051171,GO:0051172,GO:0051173,GO:0051174,GO:0051179,GO:0051222,GO:0051223,GO:0051224,GO:0051234,GO:0051239,GO:0051240,GO:0051241,GO:0051246,GO:0051247,GO:0051248,GO:0051336,GO:0051338,GO:0051341,GO:0051345,GO:0051346,GO:0051347,GO:0051354,GO:0051453,GO:0051588,GO:0051640,GO:0051641,GO:0051646,GO:0051649,GO:0051674,GO:0051716,GO:0051769,GO:0051770,GO:0051881,GO:0051900,GO:0051960,GO:0051961,GO:0051966,GO:0055067,GO:0055080,GO:0055082,GO:0055086,GO:0060070,GO:0060078,GO:0060079,GO:0060159,GO:0060161,GO:0060255,GO:0060284,GO:0060322,GO:0060341,GO:0060359,GO:0060548,GO:0060589,GO:0060627,GO:0060688,GO:0060828,GO:0060993,GO:0060998,GO:0061001,GO:0061136,GO:0065003,GO:0065007,GO:0065008,GO:0065009,GO:0070013,GO:0070201,GO:0070382,GO:0070585,GO:0070613,GO:0070727,GO:0070887,GO:0070997,GO:0071241,GO:0071242,GO:0071248,GO:0071287,GO:0071310,GO:0071407,GO:0071417,GO:0071495,GO:0071496,GO:0071704,GO:0071840,GO:0071867,GO:0071868,GO:0071869,GO:0071870,GO:0071900,GO:0071902,GO:0071944,GO:0072001,GO:0072091,GO:0072521,GO:0072593,GO:0080090,GO:0080134,GO:0080135,GO:0080171,GO:0090045,GO:0090066,GO:0090087,GO:0090140,GO:0090263,GO:0090311,GO:0090312,GO:0090316,GO:0090317,GO:0090394,GO:0097159,GO:0097367,GO:0097447,GO:0097458,GO:0097487,GO:0097708,GO:0098552,GO:0098562,GO:0098588,GO:0098589,GO:0098590,GO:0098657,GO:0098693,GO:0098771,GO:0098772,GO:0098791,GO:0098793,GO:0098805,GO:0098815,GO:0098857,GO:0098858,GO:0098916,GO:0099175,GO:0099177,GO:0099400,GO:0099503,GO:0099504,GO:0099536,GO:0099537,GO:0099565,GO:0099568,GO:0120025,GO:0120035,GO:0120036,GO:0120038,GO:0120039,GO:0120111,GO:0140058,GO:0140096,GO:0150034,GO:0198738,GO:1900180,GO:1900182,GO:1900242,GO:1900244,GO:1900407,GO:1900408,GO:1901031,GO:1901032,GO:1901068,GO:1901135,GO:1901214,GO:1901215,GO:1901265,GO:1901360,GO:1901363,GO:1901564,GO:1901657,GO:1901698,GO:1901699,GO:1901700,GO:1901701,GO:1901725,GO:1901727,GO:1901800,GO:1902115,GO:1902116,GO:1902235,GO:1902236,GO:1902275,GO:1902498,GO:1902499,GO:1902531,GO:1902532,GO:1902533,GO:1902692,GO:1902803,GO:1902822,GO:1902823,GO:1902882,GO:1902883,GO:1902902,GO:1903050,GO:1903052,GO:1903123,GO:1903124,GO:1903125,GO:1903201,GO:1903202,GO:1903205,GO:1903206,GO:1903214,GO:1903215,GO:1903216,GO:1903217,GO:1903305,GO:1903317,GO:1903318,GO:1903320,GO:1903322,GO:1903335,GO:1903336,GO:1903350,GO:1903351,GO:1903362,GO:1903364,GO:1903421,GO:1903423,GO:1903429,GO:1903530,GO:1903532,GO:1903533,GO:1903555,GO:1903557,GO:1903573,GO:1903649,GO:1903747,GO:1903748,GO:1903827,GO:1903828,GO:1903829,GO:1903978,GO:1903980,GO:1904467,GO:1904469,GO:1904589,GO:1904591,GO:1904713,GO:1904887,GO:1904950,GO:1904951,GO:1905114,GO:1905269,GO:1905279,GO:1905289,GO:1905897,GO:1990904,GO:1990909,GO:2000026,GO:2000058,GO:2000060,GO:2000172,GO:2000177,GO:2000300,GO:2000468,GO:2000469,GO:2000785,GO:2001023,GO:2001024,GO:2001038,GO:2001039,GO:2001233,GO:2001234,GO:2001242,GO:2001243,GO:2001252	2.7.11.1	ko:K08844	ko05012,map05012	-	-	-	ko00000,ko00001,ko01000,ko01001,ko04131,ko04147	-	-	-	COR,LRR_4,LRR_8,Pkinase,Roc
NV2.18380	45351.EDO37128	0.0	946.0	KOG4735@1|root,KOG4735@2759|Eukaryota,3AASP@33154|Opisthokonta,3BUBZ@33208|Metazoa	33208|Metazoa	S	Glycosyltransferase family 92	-	-	-	-	-	-	-	-	-	-	-	-	Glyco_transf_92
